http://www2.env.go.jp/pm25monitoring/download.html,,,,
Year,Month,Day,Hour,PM2.5
2016,22,2,21,35
2016,22,2,22,45
2016,22,2,23,32
2016,22,2,24,18
2016,23,2,1,18
2016,23,2,2,18
2016,23,2,3,17
2016,23,2,4,17
2016,23,2,5,10
2016,23,2,6,12
2016,23,2,7,12
2016,23,2,8,11
2016,23,2,9,8
2016,23,2,10,8
2016,23,2,11,12
2016,23,2,12,11
2016,23,2,13,11
2016,23,2,14,9
2016,23,2,15,9
2016,23,2,16,8
2016,23,2,17,6
2016,23,2,18,6
2016,23,2,19,10
2016,23,2,20,13
2016,23,2,21,36
2016,23,2,22,18
2016,23,2,23,21
2016,23,2,24,20
2016,24,2,1,19
2016,24,2,2,18
2016,24,2,3,15
2016,24,2,4,27
2016,24,2,5,44
2016,24,2,6,45
2016,24,2,7,37
2016,24,2,8,35
2016,24,2,9,27
2016,24,2,10,42
2016,24,2,11,58
2016,24,2,12,64
2016,24,2,13,31
2016,24,2,14,20
2016,24,2,15,24
2016,24,2,16,20
2016,24,2,17,27
2016,24,2,18,19
2016,24,2,19,11
2016,24,2,20,10
2016,24,2,21,7
2016,24,2,22,4
2016,24,2,23,5
2016,24,2,24,7
2016,25,2,1,16
2016,25,2,2,14
2016,25,2,3,17
2016,25,2,4,19
2016,25,2,5,27
2016,25,2,6,22
2016,25,2,7,22
2016,25,2,8,21
2016,25,2,9,18
2016,25,2,10,14
2016,25,2,11,21
2016,25,2,12,
2016,25,2,13,
2016,25,2,14,33
2016,25,2,15,34
2016,25,2,16,38
2016,25,2,17,43
2016,25,2,18,41
2016,25,2,19,21
2016,25,2,20,6
2016,25,2,21,13
2016,25,2,22,7
2016,25,2,23,1
2016,25,2,24,2
2016,26,2,1,5
2016,26,2,2,5
2016,26,2,3,5
2016,26,2,4,6
2016,26,2,5,5
2016,26,2,6,6
2016,26,2,7,9
2016,26,2,8,21
2016,26,2,9,28
2016,26,2,10,43
2016,26,2,11,39
2016,26,2,12,44
2016,26,2,13,44
2016,26,2,14,50
2016,26,2,15,43
2016,26,2,16,50
2016,26,2,17,48
2016,26,2,18,55
2016,26,2,19,55
2016,26,2,20,80
2016,26,2,21,100
2016,26,2,22,62
2016,26,2,23,28
2016,26,2,24,17
2016,27,2,1,12
2016,27,2,2,14
2016,27,2,3,8
2016,27,2,4,22
2016,27,2,5,17
2016,27,2,6,15
2016,27,2,7,19
2016,27,2,8,19
2016,27,2,9,19
2016,27,2,10,20
2016,27,2,11,19
2016,27,2,12,15
2016,27,2,13,18
2016,27,2,14,16
2016,27,2,15,18
2016,27,2,16,21
2016,27,2,17,29
2016,27,2,18,19
2016,27,2,19,30
2016,27,2,20,36
2016,27,2,21,53
2016,27,2,22,43
2016,27,2,23,27
2016,27,2,24,63
2016,28,2,1,54
2016,28,2,2,48
2016,28,2,3,54
2016,28,2,4,71
2016,28,2,5,63
2016,28,2,6,64
2016,28,2,7,63
2016,28,2,8,67
2016,28,2,9,74
2016,28,2,10,52
2016,28,2,11,31
2016,28,2,12,14
2016,28,2,13,12
2016,28,2,14,9
2016,28,2,15,10
2016,28,2,16,7
2016,28,2,17,7
2016,28,2,18,9
2016,28,2,19,9
2016,28,2,20,9
2016,28,2,21,13
2016,28,2,22,10
2016,28,2,23,7
2016,28,2,24,11
2016,29,2,1,14
2016,29,2,2,24
2016,29,2,3,19
2016,29,2,4,13
2016,29,2,5,29
2016,29,2,6,25
2016,29,2,7,12
2016,29,2,8,15
2016,29,2,9,12
2016,29,2,10,15
2016,29,2,11,20
2016,29,2,12,25
2016,29,2,13,30
2016,29,2,14,42
2016,29,2,15,44
2016,29,2,16,42
2016,29,2,17,51
2016,29,2,18,59
2016,29,2,19,52
2016,29,2,20,60
2016,29,2,21,62
2016,29,2,22,58
2016,29,2,23,57
2016,29,2,24,60
2016,1,3,1,85
2016,1,3,2,95
2016,1,3,3,105
2016,1,3,4,112
2016,1,3,5,124
2016,1,3,6,126
2016,1,3,7,132
2016,1,3,8,117
2016,1,3,9,116
2016,1,3,10,108
2016,1,3,11,105
2016,1,3,12,114
2016,1,3,13,126
2016,1,3,14,117
2016,1,3,15,112
2016,1,3,16,96
2016,1,3,17,111
2016,1,3,18,111
2016,1,3,19,138
2016,1,3,20,155
2016,1,3,21,178
2016,1,3,22,196
2016,1,3,23,202
2016,1,3,24,222
2016,2,3,1,220
2016,2,3,2,213
2016,2,3,3,228
2016,2,3,4,224
2016,2,3,5,239
2016,2,3,6,231
2016,2,3,7,219
2016,2,3,8,224
2016,2,3,9,198
2016,2,3,10,206
2016,2,3,11,194
2016,2,3,12,190
2016,2,3,13,168
2016,2,3,14,120
2016,2,3,15,76
2016,2,3,16,101
2016,2,3,17,112
2016,2,3,18,97
2016,2,3,19,107
2016,2,3,20,126
2016,2,3,21,158
2016,2,3,22,166
2016,2,3,23,186
2016,2,3,24,161
2016,3,3,1,135
2016,3,3,2,225
2016,3,3,3,275
2016,3,3,4,274
2016,3,3,5,281
2016,3,3,6,262
2016,3,3,7,248
2016,3,3,8,259
2016,3,3,9,278
2016,3,3,10,307
2016,3,3,11,316
2016,3,3,12,309
2016,3,3,13,332
2016,3,3,14,319
2016,3,3,15,314
2016,3,3,16,307
2016,3,3,17,299
2016,3,3,18,313
2016,3,3,19,348
2016,3,3,20,373
2016,3,3,21,377
2016,3,3,22,409
2016,3,3,23,427
2016,3,3,24,417
2016,4,3,1,414
2016,4,3,2,384
2016,4,3,3,336
2016,4,3,4,320
2016,4,3,5,318
2016,4,3,6,292
2016,4,3,7,294
2016,4,3,8,309
2016,4,3,9,303
2016,4,3,10,329
2016,4,3,11,357
2016,4,3,12,349
2016,4,3,13,364
2016,4,3,14,318
2016,4,3,15,308
2016,4,3,16,311
2016,4,3,17,307
2016,4,3,18,308
2016,4,3,19,357
2016,4,3,20,409
2016,4,3,21,347
2016,4,3,22,280
2016,4,3,23,110
2016,4,3,24,78
2016,5,3,1,139
2016,5,3,2,112
2016,5,3,3,80
2016,5,3,4,68
2016,5,3,5,70
2016,5,3,6,63
2016,5,3,7,59
2016,5,3,8,61
2016,5,3,9,55
2016,5,3,10,49
2016,5,3,11,54
2016,5,3,12,45
2016,5,3,13,50
2016,5,3,14,49
2016,5,3,15,49
2016,5,3,16,55
2016,5,3,17,58
2016,5,3,18,54
2016,5,3,19,52
2016,5,3,20,54
2016,5,3,21,58
2016,5,3,22,44
2016,5,3,23,76
2016,5,3,24,67
2016,6,3,1,55
2016,6,3,2,61
2016,6,3,3,70
2016,6,3,4,77
2016,6,3,5,68
2016,6,3,6,44
2016,6,3,7,32
2016,6,3,8,24
2016,6,3,9,26
2016,6,3,10,33
2016,6,3,11,57
2016,6,3,12,66
2016,6,3,13,98
2016,6,3,14,106
2016,6,3,15,119
2016,6,3,16,135
2016,6,3,17,134
2016,6,3,18,137
2016,6,3,19,146
2016,6,3,20,119
2016,6,3,21,110
2016,6,3,22,111
2016,6,3,23,124
2016,6,3,24,121
2016,7,3,1,132
2016,7,3,2,140
2016,7,3,3,147
2016,7,3,4,109
2016,7,3,5,81
2016,7,3,6,42
2016,7,3,7,17
2016,7,3,8,12
2016,7,3,9,19
2016,7,3,10,16
2016,7,3,11,10
2016,7,3,12,14
2016,7,3,13,12
2016,7,3,14,11
2016,7,3,15,
2016,7,3,16,
2016,7,3,17,
2016,7,3,18,
2016,7,3,19,
2016,7,3,20,6
2016,7,3,21,6
2016,7,3,22,8
2016,7,3,23,6
2016,7,3,24,7
2016,8,3,1,8
2016,8,3,2,11
2016,8,3,3,10
2016,8,3,4,13
2016,8,3,5,10
2016,8,3,6,13
2016,8,3,7,8
2016,8,3,8,7
2016,8,3,9,7
2016,8,3,10,13
2016,8,3,11,14
2016,8,3,12,13
2016,8,3,13,15
2016,8,3,14,12
2016,8,3,15,19
2016,8,3,16,19
2016,8,3,17,12
2016,8,3,18,16
2016,8,3,19,11
2016,8,3,20,9
2016,8,3,21,10
2016,8,3,22,8
2016,8,3,23,10
2016,8,3,24,7
2016,9,3,1,6
2016,9,3,2,6
2016,9,3,3,4
2016,9,3,4,6
2016,9,3,5,13
2016,9,3,6,10
2016,9,3,7,10
2016,9,3,8,10
2016,9,3,9,16
2016,9,3,10,9
2016,9,3,11,12
2016,9,3,12,11
2016,9,3,13,14
2016,9,3,14,13
2016,9,3,15,13
2016,9,3,16,14
2016,9,3,17,10
2016,9,3,18,9
2016,9,3,19,10
2016,9,3,20,11
2016,9,3,21,11
2016,9,3,22,8
2016,9,3,23,7
2016,9,3,24,7
2016,10,3,1,7
2016,10,3,2,8
2016,10,3,3,7
2016,10,3,4,13
2016,10,3,5,10
2016,10,3,6,8
2016,10,3,7,11
2016,10,3,8,12
2016,10,3,9,18
2016,10,3,10,13
2016,10,3,11,10
2016,10,3,12,12
2016,10,3,13,15
2016,10,3,14,11
2016,10,3,15,13
2016,10,3,16,14
2016,10,3,17,12
2016,10,3,18,8
2016,10,3,19,7
2016,10,3,20,11
2016,10,3,21,9
2016,10,3,22,13
2016,10,3,23,14
2016,10,3,24,12
2016,11,3,1,20
2016,11,3,2,14
2016,11,3,3,12
2016,11,3,4,10
2016,11,3,5,15
2016,11,3,6,19
2016,11,3,7,21
2016,11,3,8,17
2016,11,3,9,17
2016,11,3,10,16
2016,11,3,11,10
2016,11,3,12,7
2016,11,3,13,13
2016,11,3,14,14
2016,11,3,15,12
2016,11,3,16,21
2016,11,3,17,25
2016,11,3,18,29
2016,11,3,19,27
2016,11,3,20,32
2016,11,3,21,34
2016,11,3,22,34
2016,11,3,23,45
2016,11,3,24,51
2016,12,3,1,60
2016,12,3,2,68
2016,12,3,3,69
2016,12,3,4,77
2016,12,3,5,78
2016,12,3,6,77
2016,12,3,7,92
2016,12,3,8,101
2016,12,3,9,102
2016,12,3,10,105
2016,12,3,11,114
2016,12,3,12,120
2016,12,3,13,120
2016,12,3,14,105
2016,12,3,15,109
2016,12,3,16,113
2016,12,3,17,114
2016,12,3,18,113
2016,12,3,19,124
2016,12,3,20,146
2016,12,3,21,160
2016,12,3,22,150
2016,12,3,23,164
2016,12,3,24,166
2016,13,3,1,38
2016,13,3,2,
2016,13,3,3,15
2016,13,3,4,11
2016,13,3,5,14
2016,13,3,6,9
2016,13,3,7,8
2016,13,3,8,14
2016,13,3,9,12
2016,13,3,10,11
2016,13,3,11,13
2016,13,3,12,15
2016,13,3,13,16
2016,13,3,14,12
2016,13,3,15,18
2016,13,3,16,12
2016,13,3,17,16
2016,13,3,18,13
2016,13,3,19,11
2016,13,3,20,21
2016,13,3,21,27
2016,13,3,22,30
2016,13,3,23,48
2016,13,3,24,57
2016,14,3,1,63
2016,14,3,2,72
2016,14,3,3,80
2016,14,3,4,104
2016,14,3,5,105
2016,14,3,6,109
2016,14,3,7,98
2016,14,3,8,96
2016,14,3,9,101
2016,14,3,10,119
2016,14,3,11,116
2016,14,3,12,113
2016,14,3,13,110
2016,14,3,14,85
2016,14,3,15,55
2016,14,3,16,42
2016,14,3,17,30
2016,14,3,18,28
2016,14,3,19,39
2016,14,3,20,45
2016,14,3,21,56
2016,14,3,22,61
2016,14,3,23,77
2016,14,3,24,94
2016,15,3,1,101
2016,15,3,2,115
2016,15,3,3,126
2016,15,3,4,112
2016,15,3,5,94
2016,15,3,6,90
2016,15,3,7,93
2016,15,3,8,95
2016,15,3,9,103
2016,15,3,10,112
2016,15,3,11,124
2016,15,3,12,145
2016,15,3,13,146
2016,15,3,14,140
2016,15,3,15,151
2016,15,3,16,162
2016,15,3,17,156
2016,15,3,18,155
2016,15,3,19,163
2016,15,3,20,171
2016,15,3,21,178
2016,15,3,22,177
2016,15,3,23,198
2016,15,3,24,191
2016,16,3,1,213
2016,16,3,2,228
2016,16,3,3,239
2016,16,3,4,235
2016,16,3,5,234
2016,16,3,6,247
2016,16,3,7,223
2016,16,3,8,227
2016,16,3,9,213
2016,16,3,10,215
2016,16,3,11,226
2016,16,3,12,237
2016,16,3,13,246
2016,16,3,14,248
2016,16,3,15,208
2016,16,3,16,217
2016,16,3,17,234
2016,16,3,18,222
2016,16,3,19,236
2016,16,3,20,273
2016,16,3,21,285
2016,16,3,22,269
2016,16,3,23,251
2016,16,3,24,238
2016,17,3,1,222
2016,17,3,2,214
2016,17,3,3,228
2016,17,3,4,220
2016,17,3,5,215
2016,17,3,6,220
2016,17,3,7,228
2016,17,3,8,234
2016,17,3,9,243
2016,17,3,10,254
2016,17,3,11,264
2016,17,3,12,274
2016,17,3,13,273
2016,17,3,14,253
2016,17,3,15,246
2016,17,3,16,238
2016,17,3,17,220
2016,17,3,18,236
2016,17,3,19,250
2016,17,3,20,269
2016,17,3,21,308
2016,17,3,22,299
2016,17,3,23,312
2016,17,3,24,337
2016,18,3,1,340
2016,18,3,2,344
2016,18,3,3,353
2016,18,3,4,354
2016,18,3,5,336
2016,18,3,6,334
2016,18,3,7,325
2016,18,3,8,307
2016,18,3,9,305
2016,18,3,10,287
2016,18,3,11,202
2016,18,3,12,140
2016,18,3,13,97
2016,18,3,14,66
2016,18,3,15,58
2016,18,3,16,51
2016,18,3,17,42
2016,18,3,18,34
2016,18,3,19,37
2016,18,3,20,10
2016,18,3,21,13
2016,18,3,22,10
2016,18,3,23,10
2016,18,3,24,11
2016,19,3,1,86
2016,19,3,2,193
2016,19,3,3,197
2016,19,3,4,163
2016,19,3,5,102
2016,19,3,6,82
2016,19,3,7,76
2016,19,3,8,57
2016,19,3,9,52
2016,19,3,10,56
2016,19,3,11,63
2016,19,3,12,66
2016,19,3,13,51
2016,19,3,14,40
2016,19,3,15,39
2016,19,3,16,43
2016,19,3,17,39
2016,19,3,18,37
2016,19,3,19,42
2016,19,3,20,66
2016,19,3,21,57
2016,19,3,22,56
2016,19,3,23,39
2016,19,3,24,37
2016,20,3,1,38
2016,20,3,2,40
2016,20,3,3,66
2016,20,3,4,67
2016,20,3,5,67
2016,20,3,6,95
2016,20,3,7,81
2016,20,3,8,83
2016,20,3,9,85
2016,20,3,10,77
2016,20,3,11,92
2016,20,3,12,75
2016,20,3,13,54
2016,20,3,14,27
2016,20,3,15,34
2016,20,3,16,29
2016,20,3,17,35
2016,20,3,18,39
2016,20,3,19,47
2016,20,3,20,55
2016,20,3,21,75
2016,20,3,22,75
2016,20,3,23,93
2016,20,3,24,98
2016,21,3,1,97
2016,21,3,2,105
2016,21,3,3,110
2016,21,3,4,118
2016,21,3,5,138
2016,21,3,6,151
2016,21,3,7,152
2016,21,3,8,155
2016,21,3,9,135
2016,21,3,10,112
2016,21,3,11,
2016,21,3,12,170
2016,21,3,13,169
2016,21,3,14,105
2016,21,3,15,99
2016,21,3,16,111
2016,21,3,17,110
2016,21,3,18,122
2016,21,3,19,124
2016,21,3,20,120
2016,21,3,21,131
2016,21,3,22,140
2016,21,3,23,148
2016,21,3,24,143
2016,22,3,1,160
2016,22,3,2,167
2016,22,3,3,171
2016,22,3,4,191
2016,22,3,5,195
2016,22,3,6,185
2016,22,3,7,171
2016,22,3,8,171
2016,22,3,9,139
2016,22,3,10,129
2016,22,3,11,115
2016,22,3,12,104
2016,22,3,13,97
2016,22,3,14,99
2016,22,3,15,90
2016,22,3,16,82
2016,22,3,17,79
2016,22,3,18,61
2016,22,3,19,49
2016,22,3,20,50
2016,22,3,21,49
2016,22,3,22,54
2016,22,3,23,77
2016,22,3,24,85
2016,23,3,1,104
2016,23,3,2,86
2016,23,3,3,81
2016,23,3,4,63
2016,23,3,5,23
2016,23,3,6,10
2016,23,3,7,10
2016,23,3,8,10
2016,23,3,9,7
2016,23,3,10,8
2016,23,3,11,8
2016,23,3,12,6
2016,23,3,13,11
2016,23,3,14,9
2016,23,3,15,8
2016,23,3,16,5
2016,23,3,17,4
2016,23,3,18,5
2016,23,3,19,3
2016,23,3,20,8
2016,23,3,21,13
2016,23,3,22,16
2016,23,3,23,12
2016,23,3,24,7
2016,24,3,1,9
2016,24,3,2,10
2016,24,3,3,14
2016,24,3,4,13
2016,24,3,5,11
2016,24,3,6,10
2016,24,3,7,15
2016,24,3,8,14
2016,24,3,9,8
2016,24,3,10,8
2016,24,3,11,7
2016,24,3,12,6
2016,24,3,13,7
2016,24,3,14,7
2016,24,3,15,11
2016,24,3,16,7
2016,24,3,17,12
2016,24,3,18,13
2016,24,3,19,12
2016,24,3,20,11
2016,24,3,21,30
2016,24,3,22,25
2016,24,3,23,29
2016,24,3,24,18
2016,25,3,1,16
2016,25,3,2,11
2016,25,3,3,14
2016,25,3,4,26
2016,25,3,5,24
2016,25,3,6,52
2016,25,3,7,52
2016,25,3,8,28
2016,25,3,9,18
2016,25,3,10,13
2016,25,3,11,15
2016,25,3,12,15
2016,25,3,13,12
2016,25,3,14,13
2016,25,3,15,10
2016,25,3,16,11
2016,25,3,17,17
2016,25,3,18,25
2016,25,3,19,17
2016,25,3,20,19
2016,25,3,21,27
2016,25,3,22,32
2016,25,3,23,30
2016,25,3,24,34
2016,26,3,1,41
2016,26,3,2,15
2016,26,3,3,9
2016,26,3,4,10
2016,26,3,5,6
2016,26,3,6,6
2016,26,3,7,8
2016,26,3,8,10
2016,26,3,9,7
2016,26,3,10,10
2016,26,3,11,15
2016,26,3,12,10
2016,26,3,13,6
2016,26,3,14,12
2016,26,3,15,10
2016,26,3,16,16
2016,26,3,17,10
2016,26,3,18,13
2016,26,3,19,11
2016,26,3,20,10
2016,26,3,21,8
2016,26,3,22,5
2016,26,3,23,9
2016,26,3,24,6
2016,27,3,1,6
2016,27,3,2,6
2016,27,3,3,10
2016,27,3,4,7
2016,27,3,5,6
2016,27,3,6,8
2016,27,3,7,10
2016,27,3,8,8
2016,27,3,9,9
2016,27,3,10,12
2016,27,3,11,12
2016,27,3,12,6
2016,27,3,13,6
2016,27,3,14,7
2016,27,3,15,6
2016,27,3,16,4
2016,27,3,17,12
2016,27,3,18,10
2016,27,3,19,11
2016,27,3,20,16
2016,27,3,21,23
2016,27,3,22,37
2016,27,3,23,40
2016,27,3,24,43
2016,28,3,1,57
2016,28,3,2,59
2016,28,3,3,62
2016,28,3,4,66
2016,28,3,5,76
2016,28,3,6,73
2016,28,3,7,78
2016,28,3,8,104
2016,28,3,9,79
2016,28,3,10,100
2016,28,3,11,100
2016,28,3,12,100
2016,28,3,13,96
2016,28,3,14,100
2016,28,3,15,109
2016,28,3,16,100
2016,28,3,17,85
2016,28,3,18,87
2016,28,3,19,79
2016,28,3,20,74
2016,28,3,21,65
2016,28,3,22,43
2016,28,3,23,22
2016,28,3,24,13
2016,29,3,1,13
2016,29,3,2,9
2016,29,3,3,6
2016,29,3,4,6
2016,29,3,5,6
2016,29,3,6,4
2016,29,3,7,5
2016,29,3,8,8
2016,29,3,9,24
2016,29,3,10,19
2016,29,3,11,12
2016,29,3,12,12
2016,29,3,13,19
2016,29,3,14,13
2016,29,3,15,21
2016,29,3,16,20
2016,29,3,17,21
2016,29,3,18,23
2016,29,3,19,26
2016,29,3,20,29
2016,29,3,21,35
2016,29,3,22,38
2016,29,3,23,42
2016,29,3,24,36
2016,30,3,1,14
2016,30,3,2,8
2016,30,3,3,9
2016,30,3,4,9
2016,30,3,5,6
2016,30,3,6,5
2016,30,3,7,6
2016,30,3,8,6
2016,30,3,9,12
2016,30,3,10,10
2016,30,3,11,9
2016,30,3,12,8
2016,30,3,13,15
2016,30,3,14,22
2016,30,3,15,21
2016,30,3,16,24
2016,30,3,17,31
2016,30,3,18,34
2016,30,3,19,37
2016,30,3,20,47
2016,30,3,21,64
2016,30,3,22,66
2016,30,3,23,59
2016,30,3,24,75
2016,31,3,1,85
2016,31,3,2,101
2016,31,3,3,114
2016,31,3,4,115
2016,31,3,5,122
2016,31,3,6,129
2016,31,3,7,127
2016,31,3,8,121
2016,31,3,9,137
2016,31,3,10,172
2016,31,3,11,172
2016,31,3,12,183
2016,31,3,13,205
2016,31,3,14,215
2016,31,3,15,218
2016,31,3,16,219
2016,31,3,17,191
2016,31,3,18,149
2016,31,3,19,122
2016,31,3,20,115
2016,31,3,21,156
2016,31,3,22,97
2016,31,3,23,61
2016,31,3,24,56
2016,1,4,1,60
2016,1,4,2,60
2016,1,4,3,62
2016,1,4,4,58
2016,1,4,5,57
2016,1,4,6,64
2016,1,4,7,67
2016,1,4,8,79
2016,1,4,9,95
2016,1,4,10,63
2016,1,4,11,41
2016,1,4,12,34
2016,1,4,13,18
2016,1,4,14,17
2016,1,4,15,27
2016,1,4,16,18
2016,1,4,17,9
2016,1,4,18,9
2016,1,4,19,7
2016,1,4,20,8
2016,1,4,21,8
2016,1,4,22,9
2016,1,4,23,10
2016,1,4,24,8
2016,2,4,1,5
2016,2,4,2,2
2016,2,4,3,1
2016,2,4,4,5
2016,2,4,5,7
2016,2,4,6,8
2016,2,4,7,6
2016,2,4,8,7
2016,2,4,9,7
2016,2,4,10,8
2016,2,4,11,6
2016,2,4,12,5
2016,2,4,13,6
2016,2,4,14,9
2016,2,4,15,7
2016,2,4,16,6
2016,2,4,17,6
2016,2,4,18,6
2016,2,4,19,7
2016,2,4,20,8
2016,2,4,21,5
2016,2,4,22,7
2016,2,4,23,7
2016,2,4,24,6
2016,3,4,1,5
2016,3,4,2,3
2016,3,4,3,2
2016,3,4,4,5
2016,3,4,5,10
2016,3,4,6,18
2016,3,4,7,11
2016,3,4,8,14
2016,3,4,9,13
2016,3,4,10,10
2016,3,4,11,6
2016,3,4,12,5
2016,3,4,13,3
2016,3,4,14,7
2016,3,4,15,8
2016,3,4,16,14
2016,3,4,17,19
2016,3,4,18,22
2016,3,4,19,21
2016,3,4,20,26
2016,3,4,21,35
2016,3,4,22,32
2016,3,4,23,40
2016,3,4,24,42
2016,4,4,1,43
2016,4,4,2,42
2016,4,4,3,48
2016,4,4,4,51
2016,4,4,5,61
2016,4,4,6,59
2016,4,4,7,56
2016,4,4,8,73
2016,4,4,9,58
2016,4,4,10,62
2016,4,4,11,70
2016,4,4,12,70
2016,4,4,13,74
2016,4,4,14,71
2016,4,4,15,74
2016,4,4,16,69
2016,4,4,17,66
2016,4,4,18,76
2016,4,4,19,69
2016,4,4,20,69
2016,4,4,21,76
2016,4,4,22,85
2016,4,4,23,94
2016,4,4,24,99
2016,5,4,1,117
2016,5,4,2,125
2016,5,4,3,129
2016,5,4,4,131
2016,5,4,5,118
2016,5,4,6,120
2016,5,4,7,127
2016,5,4,8,123
2016,5,4,9,98
2016,5,4,10,101
2016,5,4,11,117
2016,5,4,12,147
2016,5,4,13,133
2016,5,4,14,136
2016,5,4,15,129
2016,5,4,16,122
2016,5,4,17,132
2016,5,4,18,123
2016,5,4,19,91
2016,5,4,20,70
2016,5,4,21,61
2016,5,4,22,47
2016,5,4,23,46
2016,5,4,24,39
2016,6,4,1,38
2016,6,4,2,39
2016,6,4,3,45
2016,6,4,4,47
2016,6,4,5,64
2016,6,4,6,74
2016,6,4,7,79
2016,6,4,8,98
2016,6,4,9,93
2016,6,4,10,103
2016,6,4,11,105
2016,6,4,12,123
2016,6,4,13,141
2016,6,4,14,159
2016,6,4,15,185
2016,6,4,16,191
2016,6,4,17,183
2016,6,4,18,173
2016,6,4,19,174
2016,6,4,20,197
2016,6,4,21,207
2016,6,4,22,221
2016,6,4,23,219
2016,6,4,24,227
2016,7,4,1,237
2016,7,4,2,239
2016,7,4,3,247
2016,7,4,4,255
2016,7,4,5,263
2016,7,4,6,245
2016,7,4,7,247
2016,7,4,8,173
2016,7,4,9,66
2016,7,4,10,33
2016,7,4,11,35
2016,7,4,12,31
2016,7,4,13,24
2016,7,4,14,18
2016,7,4,15,12
2016,7,4,16,13
2016,7,4,17,13
2016,7,4,18,17
2016,7,4,19,15
2016,7,4,20,12
2016,7,4,21,13
2016,7,4,22,13
2016,7,4,23,9
2016,7,4,24,8
2016,8,4,1,7
2016,8,4,2,5
2016,8,4,3,7
2016,8,4,4,7
2016,8,4,5,7
2016,8,4,6,9
2016,8,4,7,7
2016,8,4,8,11
2016,8,4,9,9
2016,8,4,10,7
2016,8,4,11,7
2016,8,4,12,6
2016,8,4,13,58
2016,8,4,14,48
2016,8,4,15,37
2016,8,4,16,30
2016,8,4,17,35
2016,8,4,18,41
2016,8,4,19,41
2016,8,4,20,35
2016,8,4,21,49
2016,8,4,22,61
2016,8,4,23,64
2016,8,4,24,61
2016,9,4,1,61
2016,9,4,2,63
2016,9,4,3,61
2016,9,4,4,62
2016,9,4,5,64
2016,9,4,6,61
2016,9,4,7,86
2016,9,4,8,86
2016,9,4,9,99
2016,9,4,10,95
2016,9,4,11,97
2016,9,4,12,88
2016,9,4,13,82
2016,9,4,14,106
2016,9,4,15,104
2016,9,4,16,87
2016,9,4,17,96
2016,9,4,18,64
2016,9,4,19,56
2016,9,4,20,46
2016,9,4,21,42
2016,9,4,22,39
2016,9,4,23,41
2016,9,4,24,38
2016,10,4,1,39
2016,10,4,2,36
2016,10,4,3,33
2016,10,4,4,36
2016,10,4,5,38
2016,10,4,6,40
2016,10,4,7,39
2016,10,4,8,44
2016,10,4,9,45
2016,10,4,10,44
2016,10,4,11,46
2016,10,4,12,51
2016,10,4,13,57
2016,10,4,14,50
2016,10,4,15,61
2016,10,4,16,64
2016,10,4,17,69
2016,10,4,18,196
2016,10,4,19,132
2016,10,4,20,78
2016,10,4,21,149
2016,10,4,22,82
2016,10,4,23,196
2016,10,4,24,27
2016,11,4,1,26
2016,11,4,2,21
2016,11,4,3,29
2016,11,4,4,84
2016,11,4,5,71
2016,11,4,6,86
2016,11,4,7,43
2016,11,4,8,91
2016,11,4,9,52
2016,11,4,10,54
2016,11,4,11,110
2016,11,4,12,59
2016,11,4,13,48
2016,11,4,14,55
2016,11,4,15,58
2016,11,4,16,58
2016,11,4,17,69
2016,11,4,18,72
2016,11,4,19,72
2016,11,4,20,58
2016,11,4,21,55
2016,11,4,22,57
2016,11,4,23,51
2016,11,4,24,59
2016,12,4,1,52
2016,12,4,2,55
2016,12,4,3,60
2016,12,4,4,69
2016,12,4,5,91
2016,12,4,6,64
2016,12,4,7,62
2016,12,4,8,68
2016,12,4,9,70
2016,12,4,10,69
2016,12,4,11,67
2016,12,4,12,69
2016,12,4,13,80
2016,12,4,14,79
2016,12,4,15,82
2016,12,4,16,64
2016,12,4,17,61
2016,12,4,18,68
2016,12,4,19,64
2016,12,4,20,64
2016,12,4,21,70
2016,12,4,22,64
2016,12,4,23,81
2016,12,4,24,83
2016,13,4,1,96
2016,13,4,2,103
2016,13,4,3,111
2016,13,4,4,113
2016,13,4,5,122
2016,13,4,6,144
2016,13,4,7,170
2016,13,4,8,192
2016,13,4,9,208
2016,13,4,10,194
2016,13,4,11,227
2016,13,4,12,217
2016,13,4,13,249
2016,13,4,14,247
2016,13,4,15,214
2016,13,4,16,139
2016,13,4,17,60
2016,13,4,18,70
2016,13,4,19,27
2016,13,4,20,14
2016,13,4,21,42
2016,13,4,22,17
2016,13,4,23,17
2016,13,4,24,18
2016,14,4,1,19
2016,14,4,2,21
2016,14,4,3,38
2016,14,4,4,57
2016,14,4,5,47
2016,14,4,6,28
2016,14,4,7,53
2016,14,4,8,9
2016,14,4,9,30
2016,14,4,10,61
2016,14,4,11,52
2016,14,4,12,8
2016,14,4,13,8
2016,14,4,14,11
2016,14,4,15,16
2016,14,4,16,31
2016,14,4,17,28
2016,14,4,18,26
2016,14,4,19,67
2016,14,4,20,52
2016,14,4,21,33
2016,14,4,22,34
2016,14,4,23,34
2016,14,4,24,37
2016,15,4,1,47
2016,15,4,2,30
2016,15,4,3,28
2016,15,4,4,34
2016,15,4,5,40
2016,15,4,6,45
2016,15,4,7,55
2016,15,4,8,79
2016,15,4,9,86
2016,15,4,10,105
2016,15,4,11,67
2016,15,4,12,76
2016,15,4,13,78
2016,15,4,14,167
2016,15,4,15,93
2016,15,4,16,128
2016,15,4,17,93
